apogee_id,teff,logg,m_h,mass,age,distance,age_gyr
2M05024539-0412364,4575.689,2.487427,0.25571,1.299205,5655450000.0,-9999.0,5.65545
2M05041456+3029405,4888.23,2.664512,0.0047092,2.143483,1204216000.0,-9999.0,1.204216
2M05042159+2116406,4423.645,2.136425,0.069226,1.498263,3183712000.0,-9999.0,3.183712
2M05062972+6110109,4156.707,1.638368,-0.25838,1.025372,8499949000.0,-9999.0,8.499949
2M05073553-1359113,4971.264,3.277588,0.013178,1.432027,3421566000.0,-9999.0,3.421566
2M05085043+1951353,5164.919,2.960919,-0.16971,2.393509,824974500.0,-9999.0,0.8249745
2M05092976-0208059,4923.577,2.889152,0.12573,2.229456,1240583000.0,-9999.0,1.240583
2M05093674+6938219,4679.226,2.580367,-0.011246,1.088936,8398283000.0,-9999.0,8.398283
2M05100325-0033551,4731.755,2.668953,0.14329,1.597457,3127441000.0,-9999.0,3.127441
2M05105801-0215148,4816.021,3.203411,-0.04142,1.116853,7495258000.0,-9999.0,7.495258
2M05124813-0603257,4994.418,2.854232,-0.00098872,2.35491,946009700.0,-9999.0,0.9460097
2M05143943+3124070,4876.777,2.660936,-0.19982,1.474619,2666812000.0,-9999.0,2.666812
2M05144405+0509220,4325.847,1.849082,-0.048491,1.478473,2931989000.0,-9999.0,2.931989
2M05151142+5924205,4595.521,2.495719,0.15485,1.249111,6741360000.0,-9999.0,6.74136
2M05151544+4710145,4767.183,2.976049,0.044853,1.096941,8627107000.0,-9999.0,8.627107
2M05165887+5410258,4589.681,2.741356,0.255,1.325213,5286399000.0,-9999.0,5.286399
2M05174024-1331113,4866.161,2.973873,-0.33753,1.056696,7247130000.0,-9999.0,7.24713
2M05471468+4231360,4316.617,2.107007,0.18037,1.244885,7136048000.0,-9999.0,7.136048
2M05473224+6335560,4848.336,2.830329,-0.054555,1.397273,3503289000.0,-9999.0,3.503289
2M05491042+3910519,4961.578,2.764658,-0.13018,1.890535,1435440000.0,-9999.0,1.43544
2M05500268+0952163,5093.897,3.084348,0.20803,2.502265,959567900.0,-9999.0,0.9595679
2M05501307+0425244,4302.81,2.002206,0.055862,1.47089,3306527000.0,-9999.0,3.306527
2M05502891+1418202,4968.101,2.982274,0.19569,2.398847,1095833000.0,-9999.0,1.095833
2M05505139+1402530,4554.405,2.291957,-0.52556,0.994153,7946623000.0,-9999.0,7.946623
2M05505638+5130527,4611.438,2.724321,-0.22597,1.078166,7316493000.0,-9999.0,7.316493
2M05505811+2758043,5040.802,2.880576,0.064938,2.589448,750311900.0,-9999.0,0.7503119
2M05541576+0313322,4339.021,2.196988,0.029397,1.116375,8000186000.0,-9999.0,8.000186
2M05544363-1146270,3951.013,1.103425,-0.6392,0.9026943,10445920000.0,-9999.0,10.44592
2M05553017-0436595,4623.787,2.564773,0.2014,1.404102,5162072000.0,-9999.0,5.162072
2M05564945+1131158,4699.849,2.594348,0.12906,1.585273,3060745000.0,-9999.0,3.060745
2M05570771+5556501,4561.702,2.711877,0.22073,1.297864,6350772000.0,-9999.0,6.350772
2M05573503+6605458,4272.531,2.115784,0.15249,1.263544,6485619000.0,-9999.0,6.485619
2M05594794+5432492,4592.176,2.55724,0.24941,1.371303,4728670000.0,-9999.0,4.72867
2M06000604+2716200,4835.707,2.514456,-0.20782,1.135957,6207176000.0,-9999.0,6.207176
2M06001890+4435312,4645.739,2.599305,0.097722,1.492187,3407359000.0,-9999.0,3.407359
2M06020888-0508129,3950.455,1.402267,0.0081642,1.283439,4892261000.0,-9999.0,4.892261
2M06023380-1429497,5022.438,2.927059,-0.048741,2.178329,1129333000.0,-9999.0,1.129333
2M06025348+4322420,4663.025,2.669576,0.40244,1.828945,1915927000.0,-9999.0,1.915927
2M06300297+4641079,4131.929,1.600898,-0.195,1.190711,5351894000.0,-9999.0,5.351894
2M06303320-1204514,4800.459,2.528999,-0.018982,1.623262,2244166000.0,-9999.0,2.244166
2M06304711+5809453,4950.663,3.117362,-0.13106,1.371534,3521853000.0,-9999.0,3.521853
2M06312304-1223311,4434.662,2.161705,0.064826,1.393696,3992890000.0,-9999.0,3.99289
2M06314606+0647076,4699.146,3.000667,-0.20502,1.418718,3002024000.0,-9999.0,3.002024
2M06315007-0809295,4389.655,1.926545,0.0053983,1.670363,2103843000.0,-9999.0,2.103843
2M06321922+0451214,4956.587,2.693524,-0.045393,2.284788,1003715000.0,-9999.0,1.003715
2M06324687-1109590,4836.18,2.371925,-0.30363,1.598109,1967372000.0,-9999.0,1.967372
2M06333617+1409187,4695.277,2.579495,0.029494,1.419505,3584680000.0,-9999.0,3.58468
2M06373689+1051118,4254.654,1.918084,-0.12473,1.068021,8170422000.0,-9999.0,8.170422
2M06374143+6128522,4871.995,3.096484,-0.47379,1.036033,7108584000.0,-9999.0,7.108584
2M06381997+5711303,5043.255,2.899131,0.0032218,2.394758,904317000.0,-9999.0,0.904317
2M06382045-0232379,4153.894,1.730337,-0.015906,1.319554,4362701000.0,-9999.0,4.362701
2M06391982+4229200,4532.358,2.16704,0.021963,1.601976,2420157000.0,-9999.0,2.420157
2M06402887+7759447,4116.015,1.647831,-0.0162,1.35042,4039240000.0,-9999.0,4.03924
2M06403227+7144555,4624.894,2.147493,-0.050361,1.783608,1700624000.0,-9999.0,1.700624
2M06431372+3708505,4822.755,2.565778,-0.090018,1.817908,1593189000.0,-9999.0,1.593189
2M06434716+1839211,4984.625,3.346076,0.065847,1.630491,2432975000.0,-9999.0,2.432975
2M06435929+1313410,4549.83,2.073964,-0.16732,1.752587,1669658000.0,-9999.0,1.669658
2M06441149+5317455,4730.069,2.954087,0.16181,1.362895,5313868000.0,-9999.0,5.313868
2M07100668+2114493,4945.313,3.471659,-0.39717,1.167382,4989519000.0,-9999.0,4.989519
2M07101368-0414139,4766.551,2.636942,-0.25884,1.273989,4100322000.0,-9999.0,4.100322
2M07234794+8037345,4953.889,3.130764,0.016091,1.729786,1924606000.0,-9999.0,1.924606
2M07252621+7815143,4527.328,2.484526,0.15115,1.118671,9211428000.0,-9999.0,9.211428
2M07253890+0916339,5015.105,2.325745,-0.083534,2.543391,723741400.0,-9999.0,0.7237414
2M07271898+0127096,4858.074,2.724917,0.10135,2.03338,1485664000.0,-9999.0,1.485664
2M07272394+3918545,4798.151,3.25591,0.10828,1.209425,6778080000.0,-9999.0,6.77808
2M07275975-0252558,4857.383,2.878241,-0.098987,1.443714,3053044000.0,-9999.0,3.053044
2M07282392+6152393,4633.963,2.807264,0.14978,1.211696,7287283000.0,-9999.0,7.287283
2M07283989+2733102,4460.706,2.429486,0.032387,1.189816,6463476000.0,-9999.0,6.463476
2M07285262+4618525,4572.914,2.522451,0.22333,1.331117,5859839000.0,-9999.0,5.859839
2M07291882+0634561,4835.061,2.8162,-0.20732,1.340816,3595128000.0,-9999.0,3.595128
2M07294878+2754582,4738.814,2.759692,-0.053346,1.472624,2959113000.0,-9999.0,2.959113
2M07305268+6827563,4493.95,1.948531,-0.47357,1.255693,3770426000.0,-9999.0,3.770426
2M07311734-0107332,4786.262,2.686984,0.1052,1.650231,2541605000.0,-9999.0,2.541605
2M07321290+2707308,4607.747,2.460982,0.0085022,1.058016,9451964000.0,-9999.0,9.451964
2M07323453+2124280,4967.739,2.82816,-0.033319,2.219007,1088315000.0,-9999.0,1.088315
2M07332463+1538208,4755.177,2.441448,-0.1074,1.8144,1586567000.0,-9999.0,1.586567
2M07332483+3711165,4502.98,2.341824,0.19057,1.089553,10371200000.0,-9999.0,10.3712
2M07343980+8053481,5101.311,2.92095,0.10177,2.770054,632260300.0,-9999.0,0.6322603
2M07345317+0320347,4704.139,2.540246,0.079306,1.233187,6084977000.0,-9999.0,6.084977
2M07345742+0316356,4830.037,2.488256,-0.1245,1.266471,4595557000.0,-9999.0,4.595557
2M07350881+3057395,4909.773,3.063061,0.071972,1.740266,2032949000.0,-9999.0,2.032949
2M07363163+4610488,3935.437,1.49551,0.16487,1.287359,6314575000.0,-9999.0,6.314575
2M08021594+0220044,4309.34,1.817892,-0.40144,1.052327,7048597000.0,-9999.0,7.048597
2M08023079+6305252,5012.218,2.83452,-0.10267,1.991711,1318193000.0,-9999.0,1.318193
2M08030700+4537083,4803.082,3.111008,0.12445,1.310628,5443369000.0,-9999.0,5.443369
2M08033109+2747396,4624.383,2.497453,0.0025489,1.584603,2455254000.0,-9999.0,2.455254
2M08040597+1341149,4790.249,2.758255,-0.59537,1.012834,7169937000.0,-9999.0,7.169937
2M08044020+3944267,4738.667,2.674403,-0.1249,1.318469,4024415000.0,-9999.0,4.024415
2M08054963-0034240,4929.402,2.897253,0.28876,2.558836,851422800.0,-9999.0,0.8514228
2M08093976+3542087,4794.079,2.868731,-0.13692,1.115043,6976159000.0,-9999.0,6.976159
2M08101792+0910053,5105.508,2.467642,-0.7103,1.143586,4529759000.0,-9999.0,4.529759
2M08105843-0644521,4743.58,2.568783,-0.038507,1.161091,6577095000.0,-9999.0,6.577095
2M08111631-1255371,5034.633,3.097811,0.11053,2.335855,1065127000.0,-9999.0,1.065127
2M08111807+5432249,4818.828,2.541829,-0.51698,1.103893,5594597000.0,-9999.0,5.594597
2M08113301-0746210,5084.574,2.940946,-0.085101,2.401125,856365200.0,-9999.0,0.8563652
2M08124878+6828266,5018.979,2.504927,-0.031011,2.674615,642029900.0,-9999.0,0.6420299
2M08125201-0712166,4954.581,3.257467,-0.25888,1.11266,6416734000.0,-9999.0,6.416734
2M08135018+5627079,4933.896,2.821044,0.16021,2.462083,973907500.0,-9999.0,0.9739075
2M08175210-0148142,4998.582,3.029547,-0.73177,0.9412593,8650573000.0,-9999.0,8.650573
2M08193230+7545246,5053.702,2.972609,-0.066628,2.255002,1027944000.0,-9999.0,1.027944
2M08202097+2044517,4608.451,2.411017,-0.10017,1.478495,2828456000.0,-9999.0,2.828456
2M08220962+7449135,4893.859,2.684355,-0.017728,1.930979,1450158000.0,-9999.0,1.450158
2M08224403+6037524,5036.939,2.976137,0.072579,2.334167,1023374000.0,-9999.0,1.023374
2M08224685-1303171,4856.31,2.591656,-0.1565,1.435926,2985010000.0,-9999.0,2.98501
2M08240588+3118034,4873.923,2.95715,0.24019,2.121629,1472303000.0,-9999.0,1.472303
2M08521004+4200099,4319.195,1.903899,-0.3136,1.054386,7421958000.0,-9999.0,7.421958
2M08521176+4518461,4509.804,2.339595,0.085023,1.61769,2580884000.0,-9999.0,2.580884
2M08522396+1314005,4810.447,3.324841,0.14914,1.223984,7066214000.0,-9999.0,7.066214
2M08523076-1313586,4611.8,2.601658,0.060948,1.378342,4115719000.0,-9999.0,4.115719
2M08541466+3034452,4753.188,2.689126,-0.0098813,1.530848,2703632000.0,-9999.0,2.703632
2M08552275-0308518,4647.182,2.709991,0.045176,1.318927,4655970000.0,-9999.0,4.65597
2M08553969+2755390,5055.613,2.819048,-0.076193,2.519485,747138800.0,-9999.0,0.7471388
2M08555556+1137335,4115.472,1.39823,-0.065449,1.134619,6959750000.0,-9999.0,6.95975
2M08563744+6436137,5027.371,2.901608,-0.16771,1.939235,1341993000.0,-9999.0,1.341993
2M08564997+4537539,4631.258,2.548393,-0.056445,1.158325,6533490000.0,-9999.0,6.53349
2M08591401-1630093,4666.987,2.975833,-0.014314,1.00993,10912890000.0,-9999.0,10.91289
2M08593267+3225068,5090.287,2.901713,-0.021851,2.547056,744763500.0,-9999.0,0.7447635
2M09015738-0822267,4779.77,2.563562,0.0020764,1.391856,3715579000.0,-9999.0,3.715579
2M09015800-0028577,4575.021,2.030058,-0.38734,1.376073,2953600000.0,-9999.0,2.9536
2M09024482+0717536,4764.488,2.4031,-0.021583,1.539309,2632906000.0,-9999.0,2.632906
2M09031459+0648573,4669.079,2.763251,-0.20612,1.089182,7170382000.0,-9999.0,7.170382
2M09055837+0505324,4560.71,2.172993,0.044782,1.636717,2330836000.0,-9999.0,2.330836
2M09071058+0940170,4756.564,2.811666,0.022987,1.482046,3093190000.0,-9999.0,3.09319
2M09072612+5852301,4747.424,3.102,-0.13516,1.044541,8753153000.0,-9999.0,8.753153
2M09151428+3438003,5087.258,2.507848,-0.69647,0.9804154,7631593000.0,-9999.0,7.631593
2M09244531+1947115,4744.079,2.530651,-0.72216,1.016883,6661247000.0,-9999.0,6.661247
2M09275544+1344562,5000.407,3.078957,-0.79564,0.9629673,7793193000.0,-9999.0,7.793193
2M09362774-0246402,4855.757,2.573961,-0.15247,1.337204,3767481000.0,-9999.0,3.767481
2M09371267+0650086,4744.918,2.629132,-0.048596,1.409282,3421788000.0,-9999.0,3.421788
2M09373751+6012495,4970.667,2.825204,-0.11487,1.861871,1492633000.0,-9999.0,1.492633
2M09374056+0141457,4966.011,3.11377,-0.20482,1.366323,3387975000.0,-9999.0,3.387975
2M09374594-0310143,4952.402,2.906442,0.019782,2.055902,1323787000.0,-9999.0,1.323787
2M09384192+7512195,4810.92,2.66237,0.040051,1.698207,2079246000.0,-9999.0,2.079246
2M09391074+4308392,4921.245,2.644554,-0.2847,1.417817,2857124000.0,-9999.0,2.857124
2M09392791+6716200,3993.674,1.606763,0.19342,1.293741,6500405000.0,-9999.0,6.500405
2M09395907+5329491,4974.862,3.128339,-0.28273,1.310093,3686911000.0,-9999.0,3.686911
2M09401038+0816411,4831.47,2.599376,-0.14674,1.310003,4045985000.0,-9999.0,4.045985
2M09413511+3116398,3909.892,1.095649,-0.36616,1.096388,6270657000.0,-9999.0,6.270657
2M09432247+2011353,4666.176,2.565839,0.2973,1.794452,2016001000.0,-9999.0,2.016001
2M09443000+1851487,4631.194,2.444327,0.050594,1.209482,6245141000.0,-9999.0,6.245141
2M09451473+2328285,4748.208,2.623731,0.075942,1.661603,2339974000.0,-9999.0,2.339974
2M09462333+1148363,4085.922,1.363008,-0.34996,1.264222,3965033000.0,-9999.0,3.965033
2M09464248+4506518,4963.261,3.168043,-0.01837,1.612975,2288030000.0,-9999.0,2.28803
2M09473055+6314520,4943.018,3.265801,-0.032442,1.33216,4169525000.0,-9999.0,4.169525
2M09501221-0013422,4739.588,2.625252,0.079478,1.572683,2784179000.0,-9999.0,2.784179
2M09511955-0151304,4652.279,3.117682,0.36666,1.123204,9346919000.0,-9999.0,9.346919
2M10254427-0703358,3931.355,1.191727,-0.083213,1.122247,7122213000.0,-9999.0,7.122213
2M10254492+3525312,4729.575,2.554464,0.014244,1.307518,4626514000.0,-9999.0,4.626514
2M10262280+5424269,5109.79,3.059357,-0.067501,2.345055,924447700.0,-9999.0,0.9244477
2M10264687-0423180,5067.538,2.82011,-0.042249,2.551468,732945300.0,-9999.0,0.7329453
2M10270048+1921523,4625.275,2.552015,0.13134,1.323431,5367645000.0,-9999.0,5.367645
2M10271222+1119016,5075.687,3.125269,-0.010309,2.033389,1325782000.0,-9999.0,1.325782
2M10275302+3642259,4927.151,3.002434,0.18241,2.147511,1517681000.0,-9999.0,1.517681
2M10280327+4857499,4968.639,2.97119,-0.29187,1.478097,2496904000.0,-9999.0,2.496904
2M10284852+1420373,4893.05,2.626948,-0.13198,1.670964,1927317000.0,-9999.0,1.927317
2M10295443+6537342,4651.425,2.466789,0.078103,1.130063,8089072000.0,-9999.0,8.089072
2M10303101+0209005,4697.135,2.676091,-0.31228,1.135459,5776333000.0,-9999.0,5.776333
2M10313623+0250412,4716.396,2.649058,0.10262,1.494886,3425178000.0,-9999.0,3.425178
2M10345000+2757420,4789.867,3.2669,0.18799,1.242805,7236031000.0,-9999.0,7.236031
2M10350550+7542464,5005.779,2.92092,0.031109,2.338051,984794200.0,-9999.0,0.9847942
2M10360197+8029406,4989.859,2.862371,-0.03438,2.26577,1031679000.0,-9999.0,1.031679
2M10372055+5625529,4668.599,2.506238,0.23118,1.707052,2684817000.0,-9999.0,2.684817
2M10390567+5340059,4360.739,1.936152,-0.16883,1.130439,6496419000.0,-9999.0,6.496419
2M10395058+3750204,4908.729,3.228415,0.084011,1.487265,3347710000.0,-9999.0,3.34771
2M11065420+0157198,4757.632,2.691999,-0.44296,1.002659,8113214000.0,-9999.0,8.113214
2M11085754+5912550,4758.57,2.627633,-0.42097,1.100568,5979438000.0,-9999.0,5.979438
2M11095236+6046573,5015.605,3.008544,-0.48492,1.25964,3709785000.0,-9999.0,3.709785
2M11095557+3231519,4757.005,2.950428,0.1544,1.417051,4642724000.0,-9999.0,4.642724
2M11124427+3549484,4790.741,2.856518,-0.06176,1.346324,3936453000.0,-9999.0,3.936453
2M11130751+6719228,5027.336,2.986704,-0.0091934,2.232115,1085944000.0,-9999.0,1.085944
2M11131971+3326374,4641.835,2.480226,-0.50206,1.009597,7639346000.0,-9999.0,7.639346
2M11133520+5251017,4635.448,2.825159,0.11474,1.194813,7118465000.0,-9999.0,7.118465
2M11134008+4105196,4633.596,2.539941,0.12108,1.361466,4798432000.0,-9999.0,4.798432
2M11140184+0803384,4606.648,2.771707,0.11418,1.217947,6697717000.0,-9999.0,6.697717
2M11143340+5256487,5066.571,3.277612,-0.078324,1.751892,1753642000.0,-9999.0,1.753642
2M11143771-0116149,4701.986,2.630162,0.098252,1.379379,4380895000.0,-9999.0,4.380895
2M11180141+2210476,5006.205,3.060185,-0.026649,2.025455,1324098000.0,-9999.0,1.324098
2M11185496+0139012,4745.857,2.766651,-0.09175,1.31636,4145620000.0,-9999.0,4.14562
2M11190354+6210574,4668.602,2.511218,0.03451,1.060374,9602341000.0,-9999.0,9.602341
2M11193174+3249303,4829.853,2.660759,0.0083354,1.622028,2299707000.0,-9999.0,2.299707
2M11203123-1017404,4686.461,2.647799,-0.11505,1.276389,4510365000.0,-9999.0,4.510365
2M11205376+6706026,4748.583,2.694784,0.11298,1.473662,3671311000.0,-9999.0,3.671311
2M11224958+4328577,4996.19,2.665891,0.026345,2.677435,661609000.0,-9999.0,0.661609
2M11231795+0007555,4141.576,1.682574,-0.0059683,1.29698,4661510000.0,-9999.0,4.66151
2M11580023+6748435,4660.305,2.55115,0.1144,1.340449,4962788000.0,-9999.0,4.962788
2M11581293+0052089,4872.953,2.76852,-0.36642,0.9897127,8923430000.0,-9999.0,8.92343
2M11582055+6127525,4729.678,2.613634,-0.17174,1.292359,4154927000.0,-9999.0,4.154927
2M11584517+3752381,4741.623,3.121605,0.14299,1.166488,8043802000.0,-9999.0,8.043802
2M11591754+3310013,4556.346,2.161997,-0.20769,1.362634,3411100000.0,-9999.0,3.4111
2M12010174-0146053,4361.009,2.587944,-0.72637,1.208586,3766978000.0,-9999.0,3.766978
2M12013786+7050593,4616.402,2.632047,0.09494,1.51864,3204531000.0,-9999.0,3.204531
2M12013949+3602315,4733.115,2.581876,-0.080601,1.255931,4884052000.0,-9999.0,4.884052
2M12022896+4305030,4897.66,3.192826,-0.49256,1.087794,5958111000.0,-9999.0,5.958111
2M12033566+6901119,4371.026,2.274767,0.13179,1.458992,3979441000.0,-9999.0,3.979441
2M12044299+0334230,4948.763,2.918693,-0.16265,1.55171,2338044000.0,-9999.0,2.338044
2M12051223+7327163,4504.458,2.422121,-0.28678,1.029444,8215136000.0,-9999.0,8.215136
2M12051252+0843587,4951.953,2.530312,-0.39259,1.139085,5425554000.0,-9999.0,5.425554
2M12051510+7654205,4684.983,2.385011,-0.33102,1.015401,8356370000.0,-9999.0,8.35637
2M12083723+2629369,4844.031,2.589512,-0.070942,1.464753,2973161000.0,-9999.0,2.973161
2M12094131+0153522,4611.965,2.767893,0.065909,1.235693,5931893000.0,-9999.0,5.931893
2M12094881+7723254,4814.792,3.189487,0.12759,1.231078,6643250000.0,-9999.0,6.64325
2M12104827-0923499,4926.646,3.210742,-0.021705,1.428003,3345934000.0,-9999.0,3.345934
2M12105988+8142354,4122.005,1.440725,-0.063142,1.455112,3053289000.0,-9999.0,3.053289
2M12111619+8655554,4730.54,2.476128,0.10704,1.294981,5450631000.0,-9999.0,5.450631
2M12112203-0241569,4599.083,2.25906,-0.50726,1.05709,6507097000.0,-9999.0,6.507097
2M12120927+2032313,4967.83,2.751039,-0.080418,2.075967,1233879000.0,-9999.0,1.233879
2M12121764+0552221,4833.594,2.807593,-0.30644,1.247446,4255539000.0,-9999.0,4.255539
2M12121780+5542211,4531.89,2.695324,0.23059,1.273023,6570738000.0,-9999.0,6.570738
2M12202099+0318453,4424.749,1.826592,-0.42095,0.9683552,9294811000.0,-9999.0,9.294811
2M12415319+7521225,4901.28,3.359638,0.014644,1.318247,4504217000.0,-9999.0,4.504217
2M12421770+3341190,4745.606,3.196941,0.20486,1.215982,7753462000.0,-9999.0,7.753462
2M12430411+6109197,4435.929,2.325716,0.10267,1.407299,4147396000.0,-9999.0,4.147396
2M12433806-0134371,5036.21,3.141384,-0.45897,1.195613,4449969000.0,-9999.0,4.449969
2M12434769-1200510,4304.765,1.878153,-0.23426,1.274428,4164046000.0,-9999.0,4.164046
2M12452641-0507359,4873.903,3.431886,0.34301,1.580557,2954013000.0,-9999.0,2.954013
2M12453203-0448394,4371.403,2.221154,-0.09219,1.128057,6946877000.0,-9999.0,6.946877
2M12462254+0932227,4794.736,3.124355,-0.080881,1.040791,9266495000.0,-9999.0,9.266495
2M12463876+1634396,4246.604,1.947668,-0.049288,1.056201,9040439000.0,-9999.0,9.040439
2M12471058+1535300,5082.726,2.975076,-0.12466,2.183434,1081099000.0,-9999.0,1.081099
2M12475142+0334217,3768.433,1.22379,0.18015,1.185121,8173363000.0,-9999.0,8.173363
2M12475937+7056473,4499.441,2.463383,0.29218,1.168469,8146549000.0,-9999.0,8.146549
2M12481334+5227113,4977.736,2.846061,-0.089709,2.018787,1294312000.0,-9999.0,1.294312
2M12494863+2625524,4756.858,2.454559,-0.1572,1.302449,4092594000.0,-9999.0,4.092594
2M12531775+2114418,4920.743,2.910202,0.23614,2.412596,1047152000.0,-9999.0,1.047152
2M12533810-0413286,4692.327,2.742293,-0.010478,1.307756,4516448000.0,-9999.0,4.516448
2M12534689+7656084,5035.52,3.04037,0.11153,2.416575,965202900.0,-9999.0,0.9652029
2M12535573+2646479,4497.034,2.191762,0.24659,1.117309,9575018000.0,-9999.0,9.575018
2M12541446+7524335,5031.201,2.913264,0.0024292,2.332741,973113900.0,-9999.0,0.9731139
2M12550514+1936531,4598.792,2.488307,0.099915,1.133426,8231563000.0,-9999.0,8.231563
2M12595500+6635502,4249.041,1.323446,-0.80573,1.021945,6336052000.0,-9999.0,6.336052
2M13272717-1558245,4817.91,2.642949,0.19782,2.245052,1346743000.0,-9999.0,1.346743
2M13280402+7007341,4733.824,2.582825,-0.21588,1.250808,4482716000.0,-9999.0,4.482716
2M13290276-0557197,5106.379,3.003741,-0.026312,2.471728,811549500.0,-9999.0,0.8115495
2M13291301+1049060,4712.03,2.629751,-0.11197,1.397781,3356965000.0,-9999.0,3.356965
2M13291493-0121519,4771.304,2.716052,0.27128,2.082819,1457496000.0,-9999.0,1.457496
2M13295765+0600483,4938.693,2.791277,-0.39358,1.411313,2716287000.0,-9999.0,2.716287
2M13300115+1903433,4732.427,3.055527,-0.013171,1.030815,10161660000.0,-9999.0,10.16166
2M13305142-0302596,4789.335,2.782195,-0.26547,1.25978,4233896000.0,-9999.0,4.233896
2M13311578+4206222,4776.282,2.97815,0.22769,1.567085,3531803000.0,-9999.0,3.531803
2M13324819+2420488,4746.301,2.506341,-0.44411,1.350183,3039436000.0,-9999.0,3.039436
2M13325807-1009541,4892.142,2.611697,-0.27141,1.328722,3548123000.0,-9999.0,3.548123
2M13330920+0551110,4946.688,2.65588,-0.42344,1.303636,3439655000.0,-9999.0,3.439655
2M13334582+6015431,4745.279,2.422236,-0.17664,1.455754,2819555000.0,-9999.0,2.819555
2M13363360+5241148,3996.24,1.487208,0.23267,1.086803,10589600000.0,-9999.0,10.5896
2M13363989+4929120,4577.301,2.422953,0.062906,1.621511,2462081000.0,-9999.0,2.462081
2M13370279+6702108,4854.492,2.577458,-0.26644,1.258214,4248314000.0,-9999.0,4.248314
2M13371098+7114319,4457.675,2.155782,-0.18733,1.2844,4193332000.0,-9999.0,4.193332
