apogee_id,teff,logg,m_h,alpha_m,fe_h,c_fe,n_fe,glon,glat,dist50,dist16,dist84,mass50
2M18314078-1148505,3903.708,1.576735,0.42417,0.0168978,0.4195,0.05057499,0.26748,20.1828747,-1.05120111,3.334008,3.240753,3.75264,1.141683
2M18314107-1221242,4416.219,2.352253,0.15265,0.02656425,0.14428,0.037275,0.2152,19.7020035,-1.30297041,2.141214,2.102823,2.389848,1.174694
2M18314129-1200585,4685.041,2.465711,0.11814,0.0213188,0.10214,-0.005362004,0.3226,20.0044651,-1.14649367,4.494871,4.41344,4.778312,1.396228
2M18314194-1219412,4608.525,2.589835,0.16057,0.0221265,0.14077,-0.01399802,0.39375,19.7290344,-1.29288077,1.622882,1.560747,1.70599,1.524086
2M18314404-1230211,4666.332,2.619373,0.27825,-0.060126,0.25308,-0.06409,0.3701,19.5752983,-1.38258278,4.390571,4.287637,4.680016,1.700385
2M18314405-1227393,4526.851,2.549476,0.35988,-0.028348,0.32926,-0.016965,0.41616,19.6151772,-1.36183727,2.456256,2.323785,2.589923,1.643592
2M18314730-1302202,4598.993,2.47577,-0.18204,0.072891,-0.19184,0.02791899,0.17116,19.1083775,-1.6404593,4.833519,4.56987,5.132805,1.073364
2M18314766-1244036,4808.078,2.376545,-0.12326,0.049116,-0.12691,-0.16875,0.2649,19.3793564,-1.50113547,2.054861,1.985633,2.126808,1.041966
2M18314838-1304302,3899.998,1.52216,0.24571,0.0233327,0.23242,0.06198001,0.20725,19.0783672,-1.6610086,4.109972,3.977341,4.550413,1.038
2M18315178-1225333,4051.731,1.503193,-0.026111,0.088845,-0.036497,0.032064,0.246916,19.6607647,-1.37359428,5.155976,4.76647,5.927169,1.212626
2M18315192-1255295,3788.552,0.9714286,-0.30331,0.257175,-0.31696,0.18833,0.19611,19.2182961,-1.60445809,7.084539,6.812312,8.317052,0.9885696
2M18315419-1241168,4054.197,1.63372,0.15019,0.019298,0.13169,0.02698021,0.29339,19.432745,-1.5033052,2.65736,2.583578,2.684143,1.252529
2M18315553-1257558,4186.736,1.829027,-0.21033,0.197465,-0.22876,0.12271,0.08654502,19.1890106,-1.63622427,3.873632,3.744419,3.938179,1.017575
2M18315711-1301306,3679.735,0.7931144,-0.022021,0.083246,-0.050938,0.051743,0.214087,19.1390076,-1.66942096,9.609227,8.248761,10.35085,1.435043
2M18315795-1246248,3867.0,1.387767,0.24153,0.02749939,0.23355,0.053104,0.19985,19.3638649,-1.55634439,2.78824,2.731163,2.85437,1.083551
2M18315907-1307309,4476.912,2.469242,0.34382,0.0357604,0.31103,0.123648,0.25741,19.0538521,-1.72269285,1.670642,1.596406,1.744075,1.614999
2M18320038-1300104,4605.737,2.338106,0.16419,-0.021618,0.14261,-0.05481601,0.4505,19.1649132,-1.67094016,2.90314,2.582565,3.02292,2.437473
2M18320259-1227276,4072.385,1.798279,0.24865,0.009251,0.22393,0.04035601,0.34891,19.6529179,-1.42727375,3.700921,3.645534,3.788924,1.093831
2M18320271-1244533,3385.03,0.4527326,-0.019183,0.011134,-0.028492,0.02628,0.108898,19.3953781,-1.5617671,6.060101,6.013327,6.177817,2.013023
2M18320665-1250310,4916.141,2.739143,0.22628,-0.02234,0.22093,-0.28277,0.4798601,19.3194904,-1.61925173,2.736578,2.670372,2.906309,2.406086
2M18320796-1224354,4085.289,1.291124,-0.55026,0.256785,-0.54504,0.10943,0.18532,19.7054443,-1.42455399,4.317016,4.254286,4.366508,0.9566427
2M18303330-0953221,4185.593,1.912766,0.25961,0.0256469,0.24884,0.03354499,0.35074,21.7614002,0.0840199888,2.460484,2.313035,3.067054,1.567978
2M18303856-0958428,4306.896,1.959507,-0.10178,0.0355414,-0.11482,-0.001066998,0.20428,21.692421,0.0236372929,1.966248,1.921017,2.00679,1.091075
2M18304129-1009044,4033.829,1.603694,0.079132,-0.006586999,0.062426,0.054049,0.192446,21.54459,-0.0662597865,2.910992,2.854742,3.01827,1.05277
2M18304599-0849521,4122.867,1.810459,0.27383,0.0171075,0.26221,0.04971999,0.19348,22.7236233,0.527786672,2.389867,2.20368,2.68504,1.477072
2M18304621-0900297,3842.553,1.159539,0.010957,0.062985,0.0016017,0.0244923,0.2091053,22.5670509,0.445013672,3.55779,3.344227,3.754704,1.157333
2M18304809-1009402,4318.731,1.787569,-0.32655,0.239965,-0.3294,0.10858,0.20985,21.5486794,-0.0955921635,3.759572,3.401516,4.133697,1.267523
2M18304958-0903597,4847.455,2.760105,0.31834,-0.022852,0.32389,-0.19664,0.57177,22.5217342,0.405723482,4.577001,4.200407,4.930358,2.396477
2M18304979-0950190,3781.19,1.150019,0.14613,0.012917,0.13377,0.059324,0.31753,21.8378105,0.0475842468,2.256449,2.070334,2.840333,1.150977
2M18305485-0938418,3530.711,0.7765486,0.12507,0.0277054,0.11168,0.04240501,0.13464,22.0191021,0.118778512,2.386153,2.337762,2.516408,0.9274819
2M18305656-0857552,4841.731,2.852078,0.23352,-0.016529,0.22022,-0.06211901,0.3818,22.6247864,0.427134752,1.917934,1.868439,2.028557,1.944408
2M18310407-1042283,4265.038,1.891871,0.066549,0.02629049,0.059413,0.044302,0.196776,21.0943642,-0.406667858,2.731375,2.702786,2.935972,1.054191
2M18310595-0951510,3432.409,0.5203218,0.015726,0.006685,0.007804601,0.0408664,0.0337024,21.8458824,-0.0230723508,4.480944,3.980673,4.754515,0.9222772
2M18310733-0953203,3422.775,0.3174036,-0.27732,0.039124,-0.28245,5.990267e-05,-0.005658001,21.8265171,-0.0395844728,6.2326,5.777665,6.796853,0.8406824
2M18310782-1033076,3929.251,1.597209,0.31558,0.015806,0.31176,0.05805099,0.24831,21.2395477,-0.348213106,2.985032,2.489323,3.264412,1.431755
2M18310795-0934016,4798.735,3.001451,-0.02889,-0.019496,-0.039674,-0.110926,0.258184,22.1130066,0.107123204,2.637586,2.445823,2.852058,1.127807
2M18310838-0950398,4143.575,1.84967,0.21003,0.044729,0.19885,0.04184,0.33074,21.8680172,-0.0227833111,2.150516,1.921388,2.19558,1.353477
2M18310890-0905282,3392.099,0.3498507,0.0131,0.0351098,-0.0002400903,0.02860009,0.1324501,22.5367527,0.323868692,4.557687,4.548556,4.583842,1.482625
2M18310992-0924363,4313.793,2.031965,0.23193,-0.01523,0.20845,0.004574001,0.33569,22.25597,0.172574967,1.349859,1.308733,1.38081,1.620405
2M18311028-0856185,3706.443,1.294049,0.38215,0.009158,0.37329,0.06064799,0.23513,22.6747494,0.389496475,3.296801,3.273955,3.503566,0.9947834
2M18311040-0901597,4746.17,2.853993,0.32371,-0.04202,0.3051,-0.10364,0.5943401,22.5909424,0.345215559,3.484807,3.326764,3.578636,1.921076
2M18311279-0851144,3580.643,0.9013072,0.19524,0.0232626,0.1909,0.03257401,0.102814,22.7544174,0.419417769,5.081079,5.064155,5.127044,1.221
2M18311599-1014047,4048.043,1.763881,0.31569,0.041518,0.30708,0.046271,0.31168,21.5364952,-0.231001481,3.068545,3.068105,3.072599,1.244106
2M18311722-0846115,4779.762,2.879961,-0.44536,0.275455,-0.44768,-0.012265,0.16625,22.8374386,0.442177087,2.804588,2.631944,3.026606,0.9934895
2M18312559-0922571,3359.976,0.5114783,-0.018426,0.0180048,-0.031822,0.0227446,0.117996,22.3101845,0.12824747,2.885101,2.366748,3.813652,0.938
2M18312733-1027531,3956.072,1.402305,0.070232,0.037766,0.065386,0.029046,0.214366,21.3539867,-0.378638029,4.303529,3.44428,4.533909,1.3881
2M18313465-0904494,3228.061,0.2212523,0.074543,0.0176603,0.071328,0.005007602,0.103855,22.5953217,0.234916314,5.457692,4.974417,6.049455,1.049961
2M18313844-0922423,4119.402,1.694062,0.30657,-0.048746,0.27002,0.02837768,0.32779,22.3382664,0.0832827017,1.452421,1.071086,1.467247,1.80843
2M18314011-0941527,3688.971,1.07441,0.28484,0.0360137,0.27492,0.045838,0.30358,22.0580921,-0.0705652758,2.607765,2.4018,3.086183,1.242222
2M18314166-0939597,3922.658,0.9583076,-0.20232,0.113006,-0.23991,0.06839301,0.22636,22.0888653,-0.0616809353,4.458677,4.408806,4.470529,1.762039
2M18314380-1039264,3401.33,0.674735,0.19957,0.015342,0.18715,0.038204,0.109682,21.214407,-0.52751112,3.324361,3.264261,3.417194,2.218574
2M18314791-0902283,3778.631,0.8776197,0.0001936,0.067588,-0.020821,0.0420496,0.1903046,22.6552753,0.204675958,5.425208,5.414032,5.512989,1.955
2M18314935-1036142,3971.587,1.319055,-0.026886,0.0313254,-0.043258,-0.016308,0.277762,21.2722549,-0.522980809,3.24992,3.16141,3.293486,1.931267
2M18315047-0933081,4088.083,1.742666,0.17114,-0.005953997,0.14627,-0.006618008,0.26224,22.2069817,-0.0409029163,2.230124,2.115502,2.507926,1.105571
2M18315170-0942498,3969.265,1.087091,-0.37133,0.138985,-0.37645,0.022048,0.17471,22.0660458,-0.120083958,4.949525,4.660496,5.793609,1.269651
2M18315720-0919472,4351.304,1.723638,-0.054825,-0.038104,-0.071987,-0.118408,0.385272,22.4170437,0.0373990238,1.969302,1.764432,1.978981,3.356
2M18315940-0928508,3701.025,0.8813256,-0.060641,0.096088,-0.074591,0.02165201,0.075937,22.2873325,-0.0404276215,4.546877,4.268999,4.905004,1.162002
2M18321264-0905091,4138.582,1.808166,0.27639,-0.012043,0.25177,-0.01368999,0.31704,22.6627197,0.0937872082,2.32149,2.29158,2.545442,1.070539
2M18321625-0901176,3819.084,1.161659,0.14621,0.05099,0.13852,0.037747,0.21088,22.7265968,0.11034967,4.505986,4.193553,4.876503,1.178731
2M18321789-0922302,4248.198,1.797125,0.031104,-0.010771,0.011876,-0.05479801,0.301968,22.4162216,-0.0589751564,2.846825,2.741288,3.091472,1.144278
2M18322424-0910305,3744.999,1.133759,0.20139,0.0247151,0.18445,0.05316401,0.24902,22.6055889,0.0102129122,3.631032,3.616126,3.668546,1.72
2M18322722-0914439,4626.542,2.293928,0.27905,-0.04199,0.2501,-0.036645,0.5439,22.5488167,-0.0331718028,2.244992,2.220105,2.45197,2.788971
2M18322760-0956592,4265.631,1.960947,0.31862,0.002956001,0.30107,0.08931398,0.39306,21.9248924,-0.359810144,1.232905,1.211707,1.380763,1.724264
2M18323259-1029030,3466.944,0.7405609,0.18691,0.013058,0.17998,0.033297,0.17343,21.4603214,-0.624738216,3.722059,3.680781,3.880863,0.9512252
2M18323930-1025188,3578.5,0.9058983,0.15015,0.0246821,0.14381,0.02533099,0.20906,21.5282841,-0.620383441,3.340955,3.246344,3.344708,1.172867
2M18324415-0937475,4731.05,2.589045,0.098778,-0.009369001,0.07596,-0.0009990036,0.281738,22.2400551,-0.272363275,2.352964,2.302895,2.544786,1.590578
2M18324695-0922439,4599.425,2.394732,0.028421,-0.01141,0.027224,-0.111313,0.256217,22.4680061,-0.166668892,2.350632,2.289385,2.502398,1.758085
2M18330498-0900276,4952.063,2.73995,0.21267,-0.025741,0.19264,-0.01895301,0.49215,22.831522,-0.0611186847,1.540695,1.485424,1.617054,2.949559
2M18330703-1035390,3351.253,0.1392893,-0.08042,0.046143,-0.092646,0.009430803,0.062637,21.4278507,-0.800656736,5.917455,5.533256,6.181922,2.274
2M18331559-0900166,4582.466,2.261679,0.19446,-0.023283,0.17893,-0.07060999,0.43868,22.8543816,-0.0984761119,2.710143,2.637603,3.218306,2.225377
2M18331673-0946060,4113.947,1.737182,0.32948,-0.047301,0.29461,0.01871201,0.41177,22.1789494,-0.454964489,1.225319,1.093216,1.271738,1.784436
2M18331763-0910281,4808.778,2.580959,0.034734,0.003972001,0.026325,-0.124861,0.293659,22.7075443,-0.184262574,1.436254,1.383084,1.456441,1.67331
2M18332307-1029049,4245.822,1.772793,-0.086913,0.0241938,-0.0964,-0.014141,0.173677,21.5553017,-0.808474302,3.193801,3.03871,3.516707,1.254168
2M18333608-0859582,4177.868,1.934047,0.22812,0.041486,0.22581,0.05591698,0.34123,22.89781,-0.170930862,2.160624,2.139247,2.412663,1.209383
2M18333646-1012117,3885.949,1.370383,0.14531,0.03989,0.14096,0.02231301,0.29271,21.8303833,-0.727391899,2.130771,2.034986,2.395973,1.141
2M18334051-1016245,3465.363,0.6775475,0.19912,0.008018,0.19175,0.043349,0.103909,21.7757149,-0.774520159,3.512739,2.929551,3.938265,1.322559
2M18335013-0941581,3374.897,0.4587182,-0.0048792,0.0347639,-0.0095079,0.0084105,0.1435587,22.3033009,-0.544912755,6.25777,5.649046,6.583447,0.8836905
2M18335698-1021018,4242.796,1.976258,0.38695,-0.02568,0.36367,0.008338988,0.38005,21.7384853,-0.869945347,1.829036,1.819188,1.986052,1.66804
2M18340438-0911417,4317.43,2.181101,0.14004,0.0298206,0.11766,0.06386,0.26909,22.7780781,-0.364325106,2.508947,2.456394,2.528509,1.189266
2M18341077-0921246,4868.187,3.248598,0.078351,0.039254,0.071651,-0.043813,0.31293,22.6464882,-0.462274492,1.964812,1.828387,2.070093,1.262805
2M18341353-0931198,6126.727,3.937725,0.1985,0.0133388,0.23002,0.11729,0.5006,22.5049744,-0.548525035,1.889473,1.744521,2.035268,1.710107
2M18342720-0934267,4741.123,2.570603,0.36343,-0.023017,0.33772,-0.03829101,0.5218999,22.4847775,-0.622310162,1.719534,1.692913,1.82376,2.731609
2M18343612-0954060,3723.759,0.9405802,0.020563,0.072767,0.015823,0.021558,0.16329,22.2108555,-0.805683076,3.966348,3.60823,4.269196,1.243083
2M18343935-1016423,3410.47,0.4277496,-0.028038,0.042388,-0.034677,0.0143762,0.189109,21.8824635,-0.990917087,9.995135,6.913181,10.4295,1.995374
2M18344350-0921127,4139.015,2.094926,0.45453,-0.019283,0.40324,0.01516899,0.30356,22.7114086,-0.58019793,2.130946,2.128132,2.151073,1.082989
2M18344548-1013187,3379.665,0.4711853,0.044027,0.0347564,0.038577,0.0140847,0.16079,21.9442501,-0.987187862,5.26729,5.013314,5.798372,0.9870639
2M18345728-0951058,4389.238,2.273758,0.33238,-0.005686998,0.3129,-0.019851,0.40039,22.2952957,-0.859755099,2.548208,2.473138,2.645183,1.741421
2M18345977-0931464,3566.176,0.8326312,0.049413,0.0299294,0.037038,0.0221342,0.241905,22.5859299,-0.720580041,3.008586,3.006693,4.49895,1.027064
2M18350280-0934127,3723.854,0.9645044,-0.17873,0.257665,-0.18584,0.21781,0.22514,22.5555935,-0.750348628,2.769511,2.619977,3.656686,1.059783
2M18125181-0523370,4332.606,0.9587892,-1.4975,0.206495,-1.477,-0.5695899,0.43627,23.6900463,6.06000471,8.424757,7.930252,8.581414,0.7969816
2M18125185-0408567,4490.855,1.006966,-1.8817,0.265615,-1.8954,-0.19979,0.82586,24.7956104,6.64439392,12.34114,12.18703,12.9731,0.7245935
2M18125418-0420490,4509.118,2.662218,0.32435,0.05331,0.31836,0.08371601,0.27812,24.6242638,6.54306602,3.13152,2.907715,3.209082,1.359207
2M18125480-0415375,4844.336,2.411369,-0.28025,0.081234,-0.27017,0.03723198,0.22329,24.7024059,6.58137465,5.431083,5.219694,5.769623,1.010294
2M18125559-0350493,4548.282,1.743801,-1.0389,0.267615,-1.0291,-0.07130003,0.2235499,25.0716629,6.77216864,7.721798,7.567642,7.982738,0.863799
2M18125564-0535411,4768.974,2.450164,-0.21035,0.191435,-0.19857,0.20402,0.11325,23.5191002,5.95132685,5.471931,5.239596,5.635981,1.142966
2M18125578-0317388,4786.039,2.46854,-0.23792,0.223505,-0.25499,0.04121901,0.114617,25.5642853,7.03008413,2.091807,2.050607,2.175277,1.275536
2M18125609-0435254,4500.346,2.392568,0.36964,0.0227453,0.3688,0.08527797,0.24048,24.4116364,6.42183399,5.969269,5.813461,6.149176,1.149135
2M18125839-0511430,4300.296,2.034105,0.12805,0.015653,0.13227,0.003800407,0.13158,23.8789635,6.12922859,5.799291,5.440149,6.309065,1.242857
2M18125919-0502317,4601.471,2.275155,-0.011971,0.090217,-0.014595,0.07923201,0.198324,24.0164585,6.19829416,6.000604,4.837745,6.482792,1.798887
2M18130021-0305533,4339.621,2.12403,0.033553,0.107585,0.035639,0.06847,0.177754,25.7475662,7.10535097,3.899639,3.701227,4.226909,1.233406
2M18130185-0528075,4475.076,2.142141,-0.45593,0.272835,-0.45298,0.18583,0.12524,23.6430759,5.98791695,6.256691,6.030336,6.397873,0.9677451
2M18130240-0509362,4307.998,2.103493,0.033873,0.047007,0.032784,0.046917,0.162009,23.9180908,6.13110638,7.004473,6.632784,7.429559,0.9947566
2M18130490-0401180,4269.892,2.163114,0.28179,0.053362,0.28572,0.060673,0.27358,24.9345264,6.65619946,6.820766,6.570136,7.252148,1.17232
2M18130546-0257382,4066.635,1.8924,0.3961,0.0278337,0.37046,0.09154201,0.30447,25.8804188,7.15021467,2.623414,2.534056,2.730003,1.201744
2M18130548-0456279,4154.591,1.477907,-0.38554,0.259445,-0.38623,0.12023,0.15094,24.1185493,6.22275352,6.496304,5.512962,7.239501,1.405712
2M18130632-0419289,4246.319,1.699913,-0.28624,0.236515,-0.27624,0.12201,0.21984,24.6678448,6.50893688,11.04832,10.79261,12.16849,0.9945282
2M18130749-0338417,4401.185,2.361095,0.24589,0.0305404,0.23683,0.044662,0.19937,25.2748508,6.82304668,3.958409,3.606335,3.992637,1.33307
2M18131174-0430071,4242.58,1.457071,-0.68028,0.285985,-0.66962,0.06076294,0.03812397,24.5209103,6.40593719,11.66183,11.51138,11.91514,0.9108867
2M18131497-0535519,4485.928,2.277459,0.1373,0.06495,0.12609,0.102657,0.22664,23.5543976,5.87919044,5.825532,5.76312,6.958708,0.9825055
2M18131520-0427398,4117.543,1.47635,-0.21597,0.256375,-0.20293,0.19614,0.23737,24.5640469,6.41242409,6.28688,6.073605,6.907091,1.297314
2M18131673-0444400,4702.96,2.435627,-0.38569,0.167955,-0.37628,0.05477101,0.070797,24.3152561,6.27386475,5.619815,5.345226,6.021715,1.203328
2M18131904-0459396,4644.855,2.449926,0.1763,0.02667333,0.17151,0.028217,0.18807,24.0978661,6.1480341,3.602084,3.119655,4.066931,1.773748
2M18131945-0258048,4068.845,1.243808,-0.63688,0.285565,-0.6422,0.08754402,0.15648,25.9012146,7.09529352,6.457659,6.338575,7.01167,0.9169978
2M18132231-0334193,4332.941,1.75872,-0.36269,0.215145,-0.35305,0.052048,0.24489,25.3687496,6.80264521,7.401069,6.836639,8.423818,1.089046
2M18132241-0431196,3883.929,1.101924,-0.40822,0.277245,-0.42932,0.15366,0.13378,24.5239334,6.35732794,7.165464,7.096258,7.352228,0.8994127
2M18132296-0435175,4299.224,1.942503,-0.11186,0.127075,-0.11242,0.053269,0.21428,24.4662628,6.32433558,7.969965,7.301198,8.48725,1.128574
2M18132375-0531067,3776.122,0.8423856,-0.16444,0.089653,-0.19055,0.04267099,0.17791,23.6418877,5.88431358,10.50502,9.676461,11.29295,1.214722
2M18132395-0318301,4305.795,2.034198,0.23467,0.035718,0.23097,0.06244099,0.14576,25.6067638,6.91982079,5.822548,5.734018,6.24092,1.07277
2M18132453-0330041,4616.288,2.478158,-0.0084233,0.0171528,-0.0040936,0.0090023,0.09928031,25.436224,6.82760859,4.706877,4.381396,5.025728,1.489213
2M18132512-0519165,4301.955,2.107538,0.11615,0.081371,0.10829,0.07980399,0.14515,23.8195934,5.97211552,6.107722,5.855564,6.326436,1.110399
2M18132642-0458230,4559.165,2.648083,0.28355,0.0244716,0.26112,0.003464013,0.31495,24.1312275,6.13099337,2.520799,2.339561,2.594172,1.431518
2M18132878-0444128,4545.267,2.445015,0.52165,-0.018098,0.50919,-0.08056599,0.45562,24.3455811,6.23320341,4.111624,4.028953,4.426733,2.292405
2M18132986-0437525,4551.912,2.535803,0.2372,0.015684,0.22447,0.005166203,0.33609,24.4415627,6.27881193,3.845656,3.622118,4.059417,1.499601
2M18133181-0524337,4184.543,1.867767,0.17308,0.0303385,0.15803,0.063311,0.26054,23.7545357,5.90619612,3.310363,3.225156,3.407177,1.340699
2M18133246-0305297,4681.604,2.470174,-0.06226,0.07732201,-0.072783,0.052702,0.103022,25.8165073,6.98974657,1.637876,1.597435,1.87642,1.236055
2M18133250-0255271,4454.632,1.626573,-0.66716,0.263135,-0.65404,0.04555398,0.24938,25.9657574,7.06770182,8.30054,7.855447,10.22709,1.109817
2M18133289-0326321,4260.915,1.702776,-0.45371,0.244735,-0.45126,0.09108302,0.11968,25.5050316,6.82439756,6.641169,6.288362,6.85866,0.9746233
2M18133307-0447585,4502.112,2.385278,-0.29306,0.210275,-0.29126,0.11123,0.18727,24.298296,6.18806648,5.289201,5.088312,5.468561,0.9810727
2M18133339-0402229,4833.203,2.873344,-0.42166,0.277195,-0.41283,0.15876,0.06499797,24.9743118,6.54310989,3.402797,3.197998,3.723595,1.057526
2M18133417-0454324,4453.272,2.316458,0.14361,0.09985,0.14647,0.08484201,0.24327,24.2032967,6.13265657,6.79952,6.378258,7.258675,1.584551
2M18133536-0326069,4307.415,1.92171,-0.16711,0.047397,-0.15762,-0.028079,0.1522,25.5160942,6.81859541,7.43449,7.229719,7.85291,0.9831942
2M18133546-0323017,4425.312,1.985376,-0.40797,0.275905,-0.40195,0.09689999,0.12834,25.5620804,6.8422575,6.803163,6.286064,7.617234,1.127973
2M18133690-0353172,4596.198,2.377593,0.024847,0.109442,0.006150201,0.1344668,0.2125868,25.1160469,6.60117054,2.40245,2.368548,2.438559,1.039115
2M18133920-0437412,4317.449,1.783299,-0.24096,0.111818,-0.2354,0.015453,0.14633,24.4626598,6.24602604,3.415103,3.320107,3.593768,1.182806
2M18133945-0521093,4515.628,2.564413,0.33943,0.029038,0.32785,0.108982,0.22463,23.8199005,5.90491056,4.393696,4.124541,4.664829,1.580894
2M18134065-0432402,4714.911,2.463189,0.097857,0.0185421,0.1035,0.04782899,0.196687,24.5397873,6.27992392,6.382721,6.298965,7.540484,1.419124
2M18134512-0443585,4652.011,2.46347,0.23526,0.005326001,0.23025,-0.013989,0.29691,24.3811359,6.17515707,2.821551,2.796262,2.880403,1.470803
2M18134570-0356277,4345.03,2.291592,0.32834,0.044835,0.32492,0.07180399,0.18592,25.0861874,6.54408932,5.26069,4.952318,5.421617,1.471288
2M18134923-0541258,4416.98,2.306213,0.25011,0.014225,0.23523,0.02897999,0.34262,23.5393257,5.71019936,6.252504,5.757885,6.697365,1.624495
2M18134973-0331265,4206.582,2.016004,0.21409,0.02751972,0.20977,0.06278801,0.21537,25.4651527,6.72428226,3.627963,3.615927,3.638499,1.182
2M18135087-0352198,4485.953,2.305192,0.39724,-0.02075,0.39223,0.004503846,0.3345,25.1575603,6.55733061,7.153539,7.109698,7.506061,2.046135
2M18135115-0452381,4835.359,2.536325,-0.4117,0.296755,-0.40709,0.18246,0.12625,24.2647667,6.08531427,6.082066,6.017774,6.193106,1.312073
2M18135147-0306011,4218.642,2.040571,0.2631,0.0293291,0.25431,0.05725098,0.21767,25.8459263,6.91571808,2.141722,1.982895,2.153156,1.227337
2M18135273-0457583,4510.861,2.166441,-0.095761,0.121608,-0.096785,0.012018,0.311194,24.1888924,6.0377636,6.779009,6.504037,7.844802,1.192925
2M18135293-0527061,4813.375,2.365463,-0.34858,0.168415,-0.33479,0.15407,0.05216098,23.7583885,5.80896425,5.295375,5.099699,5.870122,0.9809148
2M18135783-0530249,4205.206,1.824992,0.13484,-0.003331998,0.13003,-0.001010507,0.13613,23.7190132,5.76506329,5.989012,5.935567,6.095731,1.031484
2M18135808-0451053,4620.719,2.433363,0.26076,-0.019219,0.25181,-0.02542201,0.30058,24.3012466,6.07203007,4.324442,4.204794,5.602566,1.414461
