PLATEIFU,redshift,LW_AGE_1RE,LW_AGE_1RE_ERROR,MW_AGE_1RE,MW_AGE_1RE_ERROR,LW_Z_1RE,MW_Z_1RE,PHOTOMETRIC_MASS,stellar_sigma_1re
11955-3703,0.03,0.4270519,0.1766154,0.8249017,0.1661514,-0.303634,-0.8785557,9.606048,54.40898
11955-3704,0.03787996,0.5121146,0.1864119,0.8676859,0.2015625,-0.228085,-0.4368809,9.780482,66.26099
11955-3704,0.03787996,0.5121146,0.1864119,0.8676859,0.2015625,-0.228085,-0.4368809,9.780482,66.26099
11955-3704,0.03787996,0.5121146,0.1864119,0.8676859,0.2015625,-0.228085,-0.4368809,9.780482,66.17017
11955-3704,0.03787996,0.5121146,0.1864119,0.8676859,0.2015625,-0.228085,-0.4368809,9.780482,66.26099
11955-6101,0.02973809,0.380466,0.2215217,0.7584513,0.2139432,-0.3072467,-0.8754348,9.439814,68.49995
11955-6101,0.02973809,0.380466,0.2215217,0.7584513,0.2139432,-0.3072467,-0.8754348,9.439814,68.49995
11955-6101,0.02973809,0.380466,0.2215217,0.7584513,0.2139432,-0.3072467,-0.8754348,9.439814,70.55999
11955-6101,0.02973809,0.380466,0.2215217,0.7584513,0.2139432,-0.3072467,-0.8754348,9.439814,68.49995
11955-6102,0.02958746,0.9381309,0.1000191,1.033899,0.07271405,0.04892056,0.0619731,10.89662,201.8949
11955-6102,0.02958746,0.9381309,0.1000191,1.033899,0.07271405,0.04892056,0.0619731,10.89662,201.8949
11955-6102,0.02958746,0.9381309,0.1000191,1.033899,0.07271405,0.04892056,0.0619731,10.89662,201.8949
11955-6102,0.02958746,0.9381309,0.1000191,1.033899,0.07271405,0.04892056,0.0619731,10.89662,201.8949
11955-6103,0.03806129,0.3029213,0.09877849,0.512554,0.1666951,0.1245532,0.05284015,10.74797,130.2584
11955-6103,0.03806129,0.3029213,0.09877849,0.512554,0.1666951,0.1245532,0.05284015,10.74797,130.2584
11955-6103,0.03806129,0.3029213,0.09877849,0.512554,0.1666951,0.1245532,0.05284015,10.74797,129.0205
11955-6103,0.03806129,0.3029213,0.09877849,0.512554,0.1666951,0.1245532,0.05284015,10.74797,130.2584
11955-6104,0.04387498,0.5855421,0.153205,0.8735908,0.1524294,-0.2706838,-0.56147,10.0144,58.62125
11955-6104,0.04387498,0.5855421,0.153205,0.8735908,0.1524294,-0.2706838,-0.56147,10.0144,58.62125
11955-6104,0.04387498,0.5855421,0.153205,0.8735908,0.1524294,-0.2706838,-0.56147,10.0144,58.94763
11955-6104,0.04387498,0.5855421,0.153205,0.8735908,0.1524294,-0.2706838,-0.56147,10.0144,58.62125
11955-9101,0.02918867,0.9105505,0.1158231,1.045113,0.06998198,0.1164148,0.1366706,10.85424,138.6017
11955-9101,0.02918867,0.9105505,0.1158231,1.045113,0.06998198,0.1164148,0.1366706,10.85424,138.6017
11955-9101,0.02918867,0.9105505,0.1158231,1.045113,0.06998198,0.1164148,0.1366706,10.85424,138.9914
11955-9101,0.02918867,0.9105505,0.1158231,1.045113,0.06998198,0.1164148,0.1366706,10.85424,138.6017
11955-9102,0.03288055,0.5688066,0.1610784,0.9343114,0.1310668,-0.03883515,0.01999288,10.82033,88.43795
11955-9102,0.03288055,0.5688066,0.1610784,0.9343114,0.1310668,-0.03883515,0.01999288,10.82033,88.43795
11955-9102,0.03288055,0.5688066,0.1610784,0.9343114,0.1310668,-0.03883515,0.01999288,10.82033,88.43795
11955-9102,0.03288055,0.5688066,0.1610784,0.9343114,0.1310668,-0.03883515,0.01999288,10.82033,88.43795
11956-12701,0.04593148,0.5512997,0.183852,0.8220981,0.2247718,-0.1703978,-0.3049616,10.23058,61.80898
11956-12701,0.04593148,0.5512997,0.183852,0.8220981,0.2247718,-0.1703978,-0.3049616,10.23058,61.80898
11956-12701,0.04593148,0.5512997,0.183852,0.8220981,0.2247718,-0.1703978,-0.3049616,10.23058,60.8583
11956-12701,0.04593148,0.5512997,0.183852,0.8220981,0.2247718,-0.1703978,-0.3049616,10.23058,61.80898
11956-12702,0.03999311,0.6614457,0.1880073,0.9842028,0.1350509,0.05583056,0.06474819,10.98158,113.4623
11956-12702,0.03999311,0.6614457,0.1880073,0.9842028,0.1350509,0.05583056,0.06474819,10.98158,113.4623
11956-12702,0.03999311,0.6614457,0.1880073,0.9842028,0.1350509,0.05583056,0.06474819,10.98158,107.8003
11956-12702,0.03999311,0.6614457,0.1880073,0.9842028,0.1350509,0.05583056,0.06474819,10.98158,113.4623
11956-12703,0.1394313,0.721404,0.1190784,0.8327744,0.1766811,0.0628342,0.2451689,11.39429,155.8895
11956-12703,0.1394313,0.721404,0.1190784,0.8327744,0.1766811,0.0628342,0.2451689,11.39429,155.8895
11956-12703,0.1394313,0.721404,0.1190784,0.8327744,0.1766811,0.0628342,0.2451689,11.39429,147.0846
11956-12703,0.1394313,0.721404,0.1190784,0.8327744,0.1766811,0.0628342,0.2451689,11.39429,155.8895
11956-1901,0.03020984,0.9443069,0.0547557,1.012935,0.03934604,0.1169163,0.08856788,10.05673,166.6214
11956-1901,0.03020984,0.9443069,0.0547557,1.012935,0.03934604,0.1169163,0.08856788,10.05673,166.6214
11956-1901,0.03020984,0.9443069,0.0547557,1.012935,0.03934604,0.1169163,0.08856788,10.05673,166.6768
11956-1901,0.03020984,0.9443069,0.0547557,1.012935,0.03934604,0.1169163,0.08856788,10.05673,166.6214
11956-1902,0.02257301,0.864213,0.06879041,0.9584122,0.06130511,-0.07439067,-0.195749,9.814229,87.40914
11956-1902,0.02257301,0.864213,0.06879041,0.9584122,0.06130511,-0.07439067,-0.195749,9.814229,87.40914
11956-1902,0.02257301,0.864213,0.06879041,0.9584122,0.06130511,-0.07439067,-0.195749,9.814229,87.44866
11956-1902,0.02257301,0.864213,0.06879041,0.9584122,0.06130511,-0.07439067,-0.195749,9.814229,87.40914
11956-3701,0.04465073,0.8517271,0.07794268,0.9480631,0.07034563,0.09640639,0.02169368,10.41504,129.4616
11956-3701,0.04465073,0.8517271,0.07794268,0.9480631,0.07034563,0.09640639,0.02169368,10.41504,129.4616
11956-3701,0.04465073,0.8517271,0.07794268,0.9480631,0.07034563,0.09640639,0.02169368,10.41504,129.5306
11956-3701,0.04465073,0.8517271,0.07794268,0.9480631,0.07034563,0.09640639,0.02169368,10.41504,129.4616
