apogee_id,dist50,glon,glat,mn_fe,fe_h
2M16545993-2115134,2.151473,359.903595,13.781764,0.319082,0.29474
2M16550393-2056183,0.6270652,0.173332945,13.9580612,-0.3931745,-0.081363
2M16550431-2122321,6.28934,359.81369,13.6951027,-0.01415801,-0.31001
2M16550507-2019183,1.316534,0.686119378,14.3228188,0.127072,0.31756
2M16550588-2010086,0.570514,0.814616919,14.4113207,0.0606725,0.054268
2M16550657-2149443,1.87207,359.445953,13.4161167,0.115772,0.21597
2M16550737-2020306,4.065172,0.675014257,14.3036442,0.01575199,-0.17988
2M16550822-2035130,5.790797,0.474134386,14.1547365,0.02659202,-0.28826
2M16550874-2132085,7.285648,359.692383,13.5853901,-0.2150979,-1.0973
2M16551387-2114027,0.6428464,359.953186,13.7501602,0.051001,0.035788
2M16551608-2111322,0.8794884,359.99295,13.7683201,0.09023197,0.15982
2M16551610-2039362,2.386235,0.432560861,14.0864162,-0.122808,-0.54464
2M16551636-2046276,1.88099,0.338709503,14.0173531,-0.072808,-0.43734
2M16552003-2042004,0.6160815,0.408887804,14.05019,0.001001999,-0.13228
2M16552319-2107229,7.886753,0.0671132654,13.7876015,-0.244298,-1.2235
2M16552334-2016528,2.138804,0.763531506,14.2895947,-0.04569802,-0.28961
2M16552452-2013270,3.716622,0.813729107,14.3199472,-0.03093797,-0.37751
2M16552475-2050108,0.9798374,0.307571918,13.9541054,0.02197699,-0.071245
2M16552611-2035155,2.32453,0.51651907,14.0983,0.175322,0.27365
2M16552831-2120043,1.62341,359.904907,13.6451473,0.182032,0.18117
2M16552894-2139026,1.135861,359.645996,13.4537697,-0.01033181,0.0050638
2M16553151-2129051,8.6037,359.788788,13.5452375,-0.007257998,-0.5195
2M16553339-2127562,6.662702,359.809021,13.5508709,-0.119558,-0.70475
2M16553444-2015158,7.589884,0.812523484,14.2707968,-0.05163801,-0.45913
2M16553468-2153086,8.471794,359.46637,13.2950687,-0.183048,-0.74315
2M16553686-2100599,7.486956,0.187655851,13.8085947,-0.06338799,-0.65951
2M16553839-2050442,3.059386,0.332579821,13.9059687,-0.007669002,-0.067379
2M16554165-2103051,2.436018,0.170382932,13.7728901,0.01938,-0.024108
2M16554468-2143362,5.39923,359.620972,13.3594341,-0.08561802,-0.6048
2M16554726-2112011,6.606424,0.0609034672,13.6664572,0.01309201,-0.34536
2M16554728-2149075,7.311208,359.551453,13.2962513,-0.09057796,-0.64332
2M16554770-2057452,1.02222,0.25825581,13.807065,0.1448125,-0.45607
2M16555119-2016184,2.661543,0.838296711,14.2078285,0.165562,0.38349
2M16555137-2027587,3.492939,0.677526474,14.091486,0.03482,-0.023988
2M16555190-2033021,3.495596,0.608991206,14.0396299,-0.08862799,-0.52015
2M16555205-2116082,8.774211,0.0157108251,13.610507,-0.205778,-0.95242
2M16555319-2108298,3.922949,0.123512074,13.6830425,0.05370509,-0.0035541
2M16555445-2044315,1.880821,0.456631452,13.9175129,0.04185699,-0.073835
2M16555510-2152142,7.133406,359.527405,13.2409477,-0.152538,-0.70706
2M16555600-2124043,1.510039,359.916107,13.5191326,0.008130994,0.037554
2M16555627-2119192,3.396491,359.982025,13.5656433,0.056622,-0.29098
2M16560193-2043089,4.527816,0.49352026,13.9077749,-0.123268,-0.79953
2M16560285-2014300,5.878979,0.89123106,14.1891108,-0.049878,-0.51209
2M16560314-2151157,3.099262,359.559937,13.2257977,0.09973198,0.27989
2M16560404-2149045,1.19936,359.592041,13.2448263,-0.02752401,-0.048684
2M16560431-2056109,6.790617,0.319602996,13.7708387,0.02503198,-0.32797
2M16560680-2053524,7.130785,0.357348502,13.7859917,-0.1372981,-1.0306
2M16560911-2131026,1.31036,359.851593,13.4089317,0.06089424,0.0005197497
2M16561320-2133137,0.1748473,359.831299,13.3744497,0.06304551,-0.071203
2M16562060-2051412,0.621415,0.420436829,13.7645798,0.1291225,-0.64852
2M16562337-2039050,3.28555,0.600849211,13.8809948,-0.07503802,-0.3983
2M16562543-2103443,2.361078,0.26595518,13.6298075,0.03044199,0.065507
2M16562740-2139137,2.283189,359.782715,13.2705603,-0.03236501,-0.077143
2M16562757-2105075,0.70292,0.251972646,13.6093426,-0.07513189,-0.0084856
2M16563329-2140249,2.708255,359.780457,13.2404556,-0.032616,-0.013952
2M16563534-2034108,4.745824,0.697132647,13.8920555,-0.05097802,-0.2091
2M16563734-2137023,6.160971,359.836395,13.2615185,-0.06237799,-0.52534
2M16563828-2135481,1.959087,359.855621,13.2709122,0.103102,0.22494
2M16564014-2048170,8.579057,0.514023304,13.737216,-0.233098,-1.0723
2M16564083-2113557,0.1354597,0.162408322,13.480505,-0.01712448,0.028977
2M16564188-2029566,2.257943,0.771263659,13.9135056,-0.05344801,-0.14127
2M16564223-2108420,1.102291,0.237688884,13.5280647,-0.04128802,-0.42995
2M16564342-2052105,1.856026,0.468171358,13.6883678,-0.117928,-0.46014
2M16564370-2057066,7.288793,0.400841117,13.6385288,-0.334398,-1.4042
2M16564581-2028110,4.466797,0.804964125,13.918601,-0.010528,-0.30515
2M16564620-2041436,2.37875,0.618910432,13.7832298,-0.161598,-0.54047
2M16564777-2118494,2.676961,0.111558057,13.4102221,-0.125368,-0.35823
2M16564887-2042562,2.769755,0.608600795,13.7628822,0.04190793,-0.0009069401
2M16565048-2113050,6.884696,0.196984544,13.4587946,-0.04318798,-0.545
2M16565101-2138037,9.210648,359.854858,13.2088728,-0.03654796,-0.54404
2M16565334-2056198,1.94705,0.4345662,13.6161175,0.009951979,-0.32755
2M16565354-2133429,7.043473,359.920563,13.2442245,-0.08021802,-0.64981
2M16565676-2140538,2.84019,359.829559,13.1627665,-0.110638,-0.65374
2M16570259-2125112,2.452028,0.0592868626,13.3008432,0.03112099,0.065148
2M16570712-2037117,2.373818,0.731339097,13.7625208,0.198132,0.33108
2M16570728-2035233,9.338409,0.756690681,13.7798929,-0.2296981,-1.6376
2M16571557-2025548,5.485495,0.907348633,13.8475304,-0.04834801,-0.46485
2M16571925-2117573,6.299635,0.198342755,13.3206911,-0.041228,-0.42551
2M16572150-2107408,2.622274,0.345178932,13.4155626,-0.121518,-0.36306
2M16572599-2126502,2.918209,0.0921439826,13.2115698,-0.05392802,-0.39255
2M16572711-2102498,11.97397,0.425327718,13.4460659,-0.333298,-1.1027
2M16572807-2049553,6.417334,0.605587602,13.5708809,-0.290298,-1.1279
2M16572979-2134276,0.9517119,359.996338,13.1240673,-0.05459902,-0.083599
2M16573282-2118117,1.566376,0.227251545,13.2759705,-0.08131799,-0.32704
2M16573483-2133036,0.3711292,0.027543515,13.1222582,-0.01833349,0.12755
2M16573691-2034156,2.895684,0.842847347,13.6979856,0.04652999,0.11624
2M16573836-2113068,7.175141,0.310373425,13.3090515,-0.091618,-0.50977
2M16573846-2131592,2.298461,0.0508909374,13.1216059,-0.00854601,-0.070122
2M16573941-2104337,0.4883808,0.430670828,13.3904781,0.04355252,-0.23209
2M16574140-2035243,2.395947,0.837725759,13.6725817,-0.064798,-0.34384
2M16574516-2130195,6.972281,0.0896169394,13.1172285,-0.04474798,-0.44631
2M16574613-2053419,7.411372,0.59641242,13.4769325,-0.3229979,-1.33
2M16574851-2106155,5.873606,0.428881794,13.3452244,-0.414898,-1.2593
2M16575490-2121279,5.378315,0.234594896,13.1746712,0.01175201,-0.40696
2M16575705-2059087,0.6752727,0.547220886,13.3888426,-0.09078547,-0.094502
2M16575825-2112077,1.479792,0.371110588,13.2566452,-0.02955809,0.0009400798
2M16575869-2051227,5.244067,0.658247828,13.4604893,-0.118318,-0.50302
2M16580249-2109182,2.154546,0.420065165,13.2713518,-0.150238,-0.49947
2M16580275-2119263,7.314707,0.28107217,13.1702299,-0.223358,-0.92124
2M16581140-2111389,3.031024,0.408858567,13.220293,-0.05635802,-0.24441
2M16440157-2002174,4.645357,359.289856,16.5594597,0.01341197,-0.4484
2M16440242-1951550,3.056471,359.434296,16.663065,-0.049638,-0.27279
2M16440674-1932363,12.61575,359.710571,16.8472157,-0.4823979,-1.6955
2M16440674-1932363,12.61575,359.710571,16.8472157,-0.168998,-1.7685
2M16440674-1932363,12.61575,359.710571,16.8472157,-0.2353979,-1.7537
2M16440970-2003548,0.8638181,359.287964,16.5177307,0.145692,0.32955
2M16441864-2000312,1.529374,359.356964,16.5248718,-0.06953806,-0.51789
2M16442541-2005160,2.581749,359.308807,16.4553871,0.080112,0.15857
2M16442544-1937503,2.795419,359.685577,16.7357483,0.0006119907,-0.36807
2M16442544-1937503,2.795419,359.685577,16.7357483,-0.004958034,-0.35671
2M16443283-1933358,5.853397,359.762482,16.7561073,-0.121818,-0.73347
2M16443283-1933358,5.853397,359.762482,16.7561073,-0.174098,-0.7348
2M16443564-2009246,4.703775,359.277649,16.3813782,-0.07788801,-0.58888
2M16443564-2009246,4.703775,359.277649,16.3813782,-0.145768,-0.54856
2M16443762-1950139,6.498955,359.545807,16.5713882,-0.121248,-0.97025
2M16443846-1955475,1.549973,359.471527,16.5119591,0.04602399,0.15071
2M16443927-2000415,1.479865,359.406311,16.4593544,-0.04896501,-0.023993
2M16444021-1921336,1.304286,359.946777,16.8559456,0.08733299,0.096187
2M16444021-1921336,1.304286,359.946777,16.8559456,0.062659,0.10014
2M16444021-1921336,1.304286,359.946777,16.8559456,0.06703199,0.12731
2M16444130-1944336,3.257127,359.632935,16.6179428,-0.105898,-0.41142
2M16444130-1944336,3.257127,359.632935,16.6179428,-0.09236801,-0.40446
2M16444186-2013375,2.446068,359.235443,16.3190231,-0.105468,-0.49267
2M16444243-2003361,5.1426,359.374298,16.4198494,-0.280398,-1.3307
2M16444565-2016454,0.5656433,359.201996,16.2752953,0.197612,0.28334
2M16445165-1941090,0.3333104,359.705811,16.6206322,-0.02461749,-0.2238
2M16445207-1922561,1.448802,359.957581,16.805048,-0.02783799,-0.40143
2M16445207-1922561,1.448802,359.957581,16.805048,-0.045908,-0.41374
2M16445377-1955549,1.289387,359.508209,16.4633312,0.09508198,0.20058
2M16451812-2023087,0.9396651,359.195587,16.1097794,0.02465799,0.028269
2M16452121-2012294,1.628309,359.349335,16.2091618,0.05292099,0.10542
2M16452371-2027239,7.360065,359.151276,16.0490379,-0.06667799,-0.52269
2M16452480-2023095,2.832059,359.212067,16.0890446,-0.120758,-0.46947
2M16453517-2018353,1.379546,359.300568,16.103714,0.05115199,0.17948
2M16453807-2012088,12.74522,359.396088,16.1605549,-0.209098,-1.2449
2M16453924-1936258,1.59449,359.889862,16.5209656,0.09228198,0.20259
2M16453924-1936258,1.59449,359.889862,16.5209656,0.074402,0.18877
2M16454412-2031028,1.690005,359.152191,15.9488192,0.02418199,-0.17719
2M16454568-2006228,3.308758,359.494202,16.1958809,-0.182688,-0.71891
2M16454689-1950047,2.385901,359.721161,16.3582458,-0.046738,-0.47254
2M16454689-1950047,2.385901,359.721161,16.3582458,-0.08080801,-0.45364
2M16454825-2008594,3.680916,359.464813,16.1612911,-0.07553601,-0.032042
2M16454991-2029238,2.083573,359.189178,15.9478197,0.017233,0.055242
2M16454991-2029238,2.083573,359.189178,15.9478197,0.04875599,0.022783
2M16455281-1903565,5.952451,0.371920377,16.8086681,-0.05305797,-0.51081
2M16455281-1903565,5.952451,0.371920377,16.8086681,-0.03467798,-0.55131
2M16455281-1903565,5.952451,0.371920377,16.8086681,-0.125808,-0.51245
2M16455378-1939443,5.255285,359.880615,16.4421005,-0.290998,-1.1694
2M16455378-1939443,5.255285,359.880615,16.4421005,-0.3523979,-1.1871
2M16455465-2030002,4.905833,359.192657,15.9270105,-0.059778,-0.49756
2M16455540-1935527,2.26279,359.937805,16.4763336,0.05054199,-0.029626
2M16455540-1935527,2.26279,359.937805,16.4763336,0.057891,-0.067009
2M16455690-1937588,3.187618,359.912628,16.4502945,-0.107318,-0.30993
2M16455690-1937588,3.187618,359.912628,16.4502945,-0.09959799,-0.30746
2M16455959-1918285,4.234747,0.188187718,16.64007,-0.1988081,-0.93239
2M16455959-1918285,4.234747,0.188187718,16.64007,-0.223538,-0.94336
2M16455959-1918285,4.234747,0.188187718,16.64007,-0.191218,-0.93118
2M16455989-2038420,4.436693,359.086639,15.8220062,-0.08103803,-0.32815
2M16460334-2009286,6.303904,359.495728,16.1096363,-0.104218,-0.69116
2M16460428-2013226,2.790331,359.444519,16.0669785,-0.08166802,-0.39698
2M16460506-2024532,0.4012098,359.288635,15.947156,0.07520252,0.24001
2M16460515-1955448,3.282187,359.688782,16.2439098,-0.040912,-0.018906
2M16460616-2031006,3.989524,359.207489,15.8812389,-0.173228,-0.68602
2M16460820-2033368,0.3307456,359.176941,15.8483772,-0.002147496,-0.13986
2M16461113-2013326,1.626301,359.45932,16.0440769,-0.02776799,-0.34731
2M16461889-1952321,2.375748,359.767181,16.2339478,-0.178898,-0.66966
2M16461889-1952321,2.375748,359.767181,16.2339478,-0.110378,-0.68792
2M16462142-2016082,1.624979,359.44931,15.9858274,0.02000799,0.022435
2M16462319-2008510,5.61894,359.553711,16.0545673,-0.049988,-0.33027
2M16462369-1951157,1.936784,359.796631,16.2319946,0.09760198,0.31555
2M16462369-1951157,1.936784,359.796631,16.2319946,0.170772,0.30394
2M16462515-1903595,1.898574,0.45205602,16.7070484,-0.058718,-0.2859
2M16462515-1903595,1.898574,0.45205602,16.7070484,-0.050358,-0.28602
2M16462525-1953450,3.707748,359.766296,16.2018585,-0.024858,-0.61127
2M16462525-1953450,3.707748,359.766296,16.2018585,-0.06007802,-0.58633
2M16462544-2019152,2.031667,359.416534,15.941638,0.007052004,-0.35762
2M16464058-1959075,0.6142073,359.73056,16.0996246,0.1563925,-0.15233
2M16464208-1952212,1.767915,359.827393,16.1637993,0.07596499,-0.048327
2M16464208-1952212,1.767915,359.827393,16.1637993,0.000302989,-0.011871
2M16464597-1911003,2.701682,0.407096684,16.5709457,-0.184108,-0.652
2M16464597-1911003,2.701682,0.407096684,16.5709457,-0.132898,-0.664
2M16464629-1909440,3.491086,0.425473124,16.582798,-0.06829801,-0.33403
2M16464629-1909440,3.491086,0.425473124,16.582798,-0.060298,-0.34565
2M16464698-2025545,7.676171,359.378784,15.8072424,0.160898,0.063834
2M16464744-2015207,10.27944,359.524811,15.9133501,-0.2189978,-1.988
2M16464784-2023051,1.661503,359.419617,15.8333292,0.05851199,0.10907
2M16465787-1942113,10.22766,0.00657562725,16.2178555,-0.1613979,-1.2244
2M16465820-1910075,1.800661,0.449750721,16.5416012,-0.042358,-0.10123
2M16465820-1910075,1.800661,0.449750721,16.5416012,-0.062818,-0.10466
2M16470282-2011170,1.630052,359.618713,15.9070387,0.05391429,-0.0072083
2M16470478-1952425,1.978468,359.878937,16.0896397,-0.140878,-0.15617
2M16471165-2021146,5.118728,359.503876,15.7784452,-0.03952801,-0.32056
2M16471347-1955202,0.2959113,359.864349,16.0359612,0.005922511,-0.14757
2M16471550-2040475,0.6653178,359.245453,15.5675783,0.039789,0.089106
2M16471730-2031191,4.370279,359.3797,15.6584558,-0.08684802,-0.59674
2M16471745-1900463,0.8230208,0.627021134,16.5758362,-0.004912488,0.060694
2M16472456-2033047,2.672408,359.373566,15.6181173,-0.06375799,-0.25887
2M16472709-2016006,2.802844,359.613953,15.7838058,-0.099668,-0.28557
2M16472796-2044106,4.28235,359.229889,15.4946604,-0.187178,-0.73532
2M16473321-1934455,0.8673468,0.196760476,16.1830292,-0.06627,-0.008188
2M16473321-1934455,0.8673468,0.196760476,16.1830292,-0.04233601,-0.021452
2M16473358-2019437,0.9455808,359.578979,15.7259417,-0.06322347,-0.099154
2M16473420-2038370,3.433377,359.321442,15.5319939,-0.01820803,-0.27659
2M16473457-1907068,0.08548822,0.581888437,16.4581528,0.05693851,0.048475
2M16473796-2018252,0.1060676,359.607758,15.725646,-0.01956149,-0.064426
2M16474133-2037552,6.319254,359.348633,15.5170488,-0.106818,-0.67054
2M16474206-1905348,5.299116,0.621730268,16.4501743,-0.3488981,-1.196
2M16474210-1903375,3.934031,0.648849845,16.4697857,-0.153418,-0.64305
2M16474217-1931410,2.329882,0.261409342,16.1861744,0.02059099,-0.038039
2M16474260-2025249,2.037414,359.523224,15.6402321,-0.06098801,-0.2812
2M16474477-1917240,8.851064,0.465037376,16.3223858,-0.1930079,-0.79969
2M16474933-2022574,1.750388,359.573608,15.6443691,-0.01545501,0.027957
2M16475068-1917118,9.715308,0.482528836,16.3059464,-0.1980979,-1.0791
2M16475072-1908443,2.09371,0.59953469,16.3911819,0.01147199,-0.14806
2M16475072-1908443,2.09371,0.59953469,16.3911819,-0.007568002,-0.13972
2M16475281-2021023,0.6450754,359.608551,15.6530685,0.03190699,-0.074845
2M16475411-1942140,1.912756,0.145540968,16.0422249,0.04279199,0.20209
2M16475888-2021148,1.690429,359.620667,15.6321249,-0.048289,-0.092969
2M16480192-1938059,2.151954,0.221878171,16.0596943,0.04866199,0.20108
2M16480389-1932308,2.048083,0.303785115,16.1099682,-0.111818,-0.29135
2M16480477-1910473,1.587651,0.60607928,16.3264713,-0.03868,-0.044028
2M16480593-1930071,4.196637,0.341895908,16.1277771,-0.240098,-1.038
2M16480610-1922225,0.2965226,0.449231356,16.2054482,0.2047445,0.01793201
2M16480610-1922225,0.2965226,0.449231356,16.2054482,0.00829751,-0.024385
2M16480972-1950361,3.806132,0.0688727871,15.9089079,-0.101358,-0.59769
2M16480983-1903405,1.931219,0.717026412,16.3822842,-0.005677998,-0.23993
2M16480983-1903405,1.931219,0.717026412,16.3822842,0.002782002,-0.23048
2M16480989-2022301,5.009921,359.630615,15.5852795,-0.01545802,-0.1916
2M16481285-1918357,6.290078,0.51821214,16.222435,-0.331298,-1.541
2M16481285-1918357,6.290078,0.51821214,16.222435,-0.07899809,-1.5407
2M16481514-1857185,2.936994,0.818352759,16.4297562,0.005533993,0.086214
2M16481514-1857185,2.936994,0.818352759,16.4297562,0.02529299,0.051975
2M16481571-1859472,2.720476,0.785446048,16.4029827,-0.04276803,-0.4316
2M16481571-1859472,2.720476,0.785446048,16.4029827,-0.111188,-0.46573
2M16481689-1959438,1.218294,359.960938,15.7942591,0.144352,0.32705
2M16481827-2003590,2.689469,359.905823,15.746911,-0.108288,-0.58877
2M16482145-1930487,7.305876,0.370781302,16.0722847,-0.134078,-0.97032
2M16482145-1930487,7.305876,0.370781302,16.0722847,-0.06469798,-1.0582
2M16482306-2009129,1.51474,359.845673,15.6790504,0.08482197,0.24612
2M16482561-1942511,2.056203,0.21497035,15.9377422,0.003261991,0.10678
2M16482561-1942511,2.056203,0.21497035,15.9377422,-0.02374101,0.1115
2M16482764-2010447,6.879266,359.835938,15.6493444,-0.2153981,-1.1412
2M16482853-1912197,6.655121,0.643663287,16.2364941,-0.179208,-0.84429
2M16482853-1912197,6.655121,0.643663287,16.2364941,-0.204788,-0.82611
2M16482903-2025146,1.671518,359.640198,15.4981537,0.06238599,0.13003
2M16483049-2015092,1.798045,359.782379,15.595829,0.111822,0.29972
2M16483418-2008479,0.5827486,359.878845,15.6487246,0.1419305,-0.061611
2M16483566-2031353,0.192762,359.569427,15.4132795,0.01033852,-0.046196
2M16483679-2021282,1.420028,359.711121,15.5123281,-0.03371802,-0.32081
2M16483993-1916597,5.693664,0.607360125,16.1537399,-0.05638802,-0.46646
2M16483993-1916597,5.693664,0.607360125,16.1537399,-0.04374802,-0.46366
2M16484423-1907145,0.5883975,0.752913892,16.2384491,-0.2390275,-0.0918
2M16484849-1933128,1.647967,0.404470414,15.9635439,0.02844,0.14524
2M16484849-1933128,1.647967,0.404470414,15.9635439,0.08695699,0.11985
2M16484866-1859353,3.214287,0.869844615,16.3014946,-0.114118,-0.67815
2M16484866-1859353,3.214287,0.869844615,16.3014946,-0.104648,-0.68829
2M16485226-1903554,1.258132,0.818711638,16.2466011,-0.05286801,-0.30321
2M16485226-1903554,1.258132,0.818711638,16.2466011,-0.02815801,-0.31174
2M16485259-1919277,5.961022,0.604571521,16.0892506,0.08449199,-0.10441
2M16485259-1919277,5.961022,0.604571521,16.0892506,0.05390399,-0.085212
2M16485268-2020561,2.285364,359.757599,15.468421,0.051222,0.26011
2M16485352-1909453,4.762049,0.741105974,16.1840134,0.031932,-0.12929
2M16485352-1909453,4.762049,0.741105974,16.1840134,0.010102,-0.10523
2M16485902-1902550,2.771188,0.84938705,16.2354813,-0.089118,-0.29296
2M16490094-2029463,7.90642,359.656586,15.3533487,-0.127318,-0.84668
2M16490138-1936275,0.1110104,0.391497791,15.8905287,-0.03956747,-0.34517
2M16490374-2037157,1.310518,359.560638,15.2688169,0.122272,0.19771
2M16490532-2001338,2.443189,0.0551620163,15.6249514,-0.03136802,-0.30549
2M16490532-2001338,2.443189,0.0551620163,15.6249514,-0.01797801,-0.33506
2M16490534-1920136,4.892642,0.625502825,16.0415783,0.192012,0.30073
2M16490534-1920136,4.892642,0.625502825,16.0415783,0.236662,0.28851
2M16490842-1942456,5.655182,0.321923018,15.8050022,-0.2167981,-1.3921
2M16490842-1942456,5.655182,0.321923018,15.8050022,-0.4099981,-1.372
2M16491201-1957502,6.630812,0.122935191,15.6417532,-0.269698,-1.272
2M16491201-1957502,6.630812,0.122935191,15.6417532,-0.351398,-1.271
2M16491232-2010414,2.444324,359.946777,15.5110016,-0.154158,-0.51965
2M16491345-2008007,1.483912,359.986389,15.5345507,0.02181499,0.046852
2M16491722-2015318,2.343583,359.892273,15.4468622,-0.042908,-0.13824
2M16492613-1956376,1.603804,0.174368605,15.6099443,0.05025198,0.23904
2M16492613-1956376,1.603804,0.174368605,15.6099443,0.114672,0.22187
2M16492616-2008030,2.630513,0.0171347316,15.4945927,-0.03108799,-0.70465
2M16492772-2005361,1.494694,0.0546641164,15.5144434,-0.007018,-0.34097
